extracted_at,id,rank,title,year_published
1638329082.143419,316786,1,Tabannusi: Builders of Ur,2021
1638329082.143419,340325,2,Vagrantsong,2021
1638329082.143419,316554,3,Dune: Imperium,2020
1638329082.143419,345584,4,Mindbug,2021
1638329082.143419,312484,5,Lost Ruins of Arnak,2020
1638329082.143419,162886,6,Spirit Island,2017
1638329082.143419,55690,7,Kingdom Death: Monster,2015
1638329082.143419,205637,8,Arkham Horror: The Card Game,2016
1638329082.143419,167791,9,Terraforming Mars,2016
1638329082.143419,266192,10,Wingspan,2019
1638329082.143419,340466,11,Unfathomable,2021
1638329082.143419,295947,12,Cascadia,2021
1638329082.143419,199792,13,Everdell,2018
1638329082.143419,328871,14,Terraforming Mars: Ares Expedition,2021
1638329082.143419,177736,15,A Feast for Odin,2016
1638329082.143419,237182,16,Root,2018
1638329082.143419,174430,17,Gloomhaven,2017
1638329082.143419,285774,18,Marvel Champions: The Card Game,2019
1638329082.143419,342031,19,Dune: Imperium – Rise of Ix,2021
1638329082.143419,224517,20,Brass: Birmingham,2018
1638329082.143419,231733,21,Obsession,2018
1638329082.143419,262712,22,Res Arcana,2019
1638329082.143419,255984,23,Sleeping Gods,2021
1638329082.143419,169786,24,Scythe,2016
1638329082.143419,167355,25,Nemesis,2018
1638329082.143419,291457,26,Gloomhaven: Jaws of the Lion,2020
1638329082.143419,173346,27,7 Wonders Duel,2015
1638329082.143419,246900,28,Eclipse: Second Dawn for the Galaxy,2020
1638329082.143419,341048,29,Free Ride,2021
1638329082.143419,220308,30,Gaia Project,2017
1638329082.143419,192135,31,Too Many Bones,2017
1638329082.143419,244521,32,The Quacks of Quedlinburg,2018
1638329082.143419,284083,33,The Crew: The Quest for Planet Nine,2019
1638329082.143419,115746,34,War of the Ring: Second Edition,2012
1638329082.143419,230802,35,Azul,2017
1638329082.143419,322708,36,Descent: Legends of the Dark,2021
1638329082.143419,285967,37,Ankh: Gods of Egypt,2021
1638329082.143419,342942,38,Ark Nova,2021
1638329082.143419,155987,39,Abyss,2014
1638329082.143419,343905,40,Boonlake,2021
1638329082.143419,193738,41,Great Western Trail,2016
1638329082.143419,299659,42,Clash of Cultures: Monumental Edition,2021
1638329082.143419,251247,43,Barrage,2019
1638329082.143419,317985,44,Beyond the Sun,2020
1638329082.143419,256960,45,Pax Pamir: Second Edition,2019
1638329082.143419,291572,46,Oath: Chronicles of Empire and Exile,2021
1638329082.143419,330608,47,Cryo,2021
1638329082.143419,351913,48,Tiletum,2022
1638329082.143419,68448,49,7 Wonders,2010
1638329082.143419,233078,50,Twilight Imperium: Fourth Edition,2017
